,CELG    US Equity,GILD    US Equity,BIIB    US Equity,AMGN    US Equity,REGN    US Equity,INCY    US Equity,ILMN    US Equity,MYL     US Equity,VRTX    US Equity,ALXN    US Equity,BMRN    US Equity,SHPG    US Equity,SGEN    US Equity,ALKS    US Equity,JAZZ    US Equity,TSRO    US Equity,QGEN    US Equity,UTHR    US Equity,EXEL    US Equity,IONS    US Equity,OPK     US Equity,ALNY    US Equity,ACAD    US Equity,PRAH    US Equity,KITE    US Equity,TECH    US Equity,BLUE    US Equity,NKTR    US Equity,MDCO    US Equity,NBIX    US Equity,AKRX    US Equity,CLVS    US Equity,ICPT    US Equity,RARE    US Equity,GWPH    US Equity,CBPO    US Equity,GRFS    US Equity,SAGE    US Equity,ENDP    US Equity,AGIO    US Equity,INCR    US Equity,HZNP    US Equity,IRWD    US Equity,JUNO    US Equity,PTLA    US Equity,LGND    US Equity,AVXS    US Equity,PRTA    US Equity,TBPH    US Equity,HALO    US Equity,PCRX    US Equity,RDUS    US Equity,ONCE    US Equity,SRPT    US Equity,FGEN    US Equity,ARRY    US Equity,SUPN    US Equity,AERI    US Equity,LXRX    US Equity,GBT     US Equity,INVA    US Equity,BPMC    US Equity,MYGN    US Equity,EGRX    US Equity,DERM    US Equity,ACOR    US Equity,RGEN    US Equity,FMI     US Equity,CHRS    US Equity,GHDX    US Equity,ALDR    US Equity,FOLD    US Equity,INSM    US Equity,FPRX    US Equity,XLRN    US Equity,EPZM    US Equity,XNCR    US Equity,MNTA    US Equity,LOXO    US Equity,AIMT    US Equity,IPXL    US Equity,SGYP    US Equity,DEPO    US Equity,DBVT    US Equity,AMRN    US Equity,ESPR    US Equity,EDIT    US Equity,INSY    US Equity,AMAG    US Equity,FLXN    US Equity,VSAR    US Equity,IMMU    US Equity,LMNX    US Equity,PGNX    US Equity,ADRO    US Equity,NVCR    US Equity,ITCI    US Equity,AMPH    US Equity,BGNE    US Equity,RTRX    US Equity,BCRX    US Equity,VNDA    US Equity,MGNX    US Equity,ARDX    US Equity,OMER    US Equity,NLNK    US Equity,ENTA    US Equity,RVNC    US Equity,NH      US Equity,AMRI    US Equity,ANIP    US Equity,XBIT    US Equity,RGNX    US Equity,ATRA    US Equity,ACHN    US Equity,SPPI    US Equity,CYTK    US Equity,SCMP    US Equity,NTLA    US Equity,INO     US Equity,KPTI    US Equity,LBIO    US Equity,CERS    US Equity,PACB    US Equity,MCRB    US Equity,TLGT    US Equity,NSTG    US Equity,RIGL    US Equity,CLDX    US Equity,CRIS    US Equity,PRTK    US Equity,MACK    US Equity,ADMS    US Equity,OTIC    US Equity,AQXP    US Equity,BOLD    US Equity,AVDL    US Equity,ARNA    US Equity,GERN    US Equity,AKBA    US Equity,NVAX    US Equity,PDLI    US Equity,CCXI    US Equity,OMED    US Equity,COLL    US Equity,BLCM    US Equity,ONVO    US Equity,NERV    US Equity,PTCT    US Equity,NK      US Equity,SGMO    US Equity,BRIXX   US Equity,ZGNX    US Equity,CGEN    US Equity,CEMP    US Equity,MNOV    US Equity,TRVN    US Equity,PETX    US Equity,FOMX    US Equity,CLSD    US Equity,ARZ     CN Equity,ARWR    US Equity,OPHT    US Equity
10/24/2014,17.1584,9.8859,4.8776,10.1503,8.8897,9.9641,14.6807,3.5584,7.3864,15.5023,15.0177,8.5596,3.7518,6.5692,9.2544,9.5944,4.1971,6.1728,7.3016,12.8668,1.8182,8.8884,3.3001,,3.2158,3.1591,13.8889,6.0484,0.1826,7.2917,19.1729,14.5743,5.881,7.1703,14.6707,7.6583,4.1262,20.9368,5.5501,25.424,,5.7412,5.6574,,6.332,7.7891,,4.7094,-1.7848,2.4636,4.7122,8.1453,,6.0306,,8.4337,-4.6954,8.6775,6.8702,,-1.1002,,5.5096,1.8152,6.3514,7.8061,7.1556,7.7628,,3.794,40.5313,5.8824,7.374,6.8333,18.1097,9.5537,3.2448,-2.9075,-0.4425,,4.0809,3.3088,4.2098,,-10.4762,14.6307,,3.8072,8.6134,14.1718,-5.3883,3.8462,5.9524,0.8547,,,-7.1159,-3.0799,,6.4655,2.1589,10.2183,3.792,2.6936,-7.8491,31.1073,3.6485,11.8323,,6.6821,9.7009,,,24.0833,6.7457,4.0541,7.362,3.2298,,-8.1235,7.3317,-3.937,2.2222,11.7864,,5.8625,0.9625,7.0175,4.2367,-5.036,-9.3329,10.9597,1.3067,15.6041,-5.6708,,4.758,3.99,5.6872,-3.7579,5.123,0.9085,8.3333,8.5641,,,-4.8309,-1.1161,-1.5663,,7.8897,,-4.5113,0,1.7143,-3.8462,5.5866,-4.4913,-4.712,,,11.0078,-0.4764
10/31/2014,3.7292,1.1652,-0.1834,10.1317,-2.1814,21.7723,1.8295,4.549,2.4839,0.5623,1.8141,2.7302,2.0028,10.1067,1.4298,-0.9964,2.7145,-1.0464,0.5917,2.3556,-0.5952,-1.1722,2.8975,,10.8149,-2.8489,2.4146,4.8669,15.4057,5.7681,0.3831,7.3408,8.7271,-6.3919,1.3467,7.6854,3.1177,1.6896,2.8905,4.2426,,4.8622,5.7315,,3.4858,2.4087,,4.9282,-7.6224,5.1366,-12.7959,-6.3104,,-31.3667,,-0.2778,6.9241,7.6857,3.5714,,-6.2061,,6.8452,2.6742,1.9907,1.6642,4.6039,4.7349,,7.9941,9.2073,-2.3569,-0.5606,1.7161,8.0023,-10.6734,2.7619,-0.9982,-4.0889,,4.2086,22.0641,1.9868,-6.4444,0.1263,18.517,,4.3216,-0.8411,5.266,2.155,4.4974,-7.1812,2.3305,,,5.0847,0.6951,,-2.0243,-0.9298,8.1008,11.1169,2.7166,35.7084,-15.1507,-4.8041,3.5439,,1.1744,12.8989,,,28.8113,0.3416,-1.5584,4.8571,3.7304,,0.4421,15.0056,4.7541,0.4831,8.0725,,4.4728,1.5253,8.1967,8.0645,-0.7576,814.351,-2.0822,3.3944,1.6197,-2.7859,,-4.4636,4.5564,0,-34.2799,9.1618,2.401,-1.7483,-1.8895,,,10.6599,-1.1287,12.1262,,6.9604,,0,-8.344,9.1493,-10.75,2.4691,7.4856,-1.0989,,,-8.9385,5.1146
11/7/2014,-0.5976,-4.9554,-0.1028,-1.19,-4.0333,3.3701,-3.235,-0.8217,2.9208,1.2803,1.7091,-0.6106,-1.6908,0.8902,1.1609,-4.8167,0.0853,-5.1615,2.3529,-3.1915,-0.3593,3.3427,-0.0361,,24.3309,-0.3679,-2.2863,-3.1907,-2.8831,0.324,-17.8676,-2.2628,-33.2056,-4.8926,0.2983,14.3568,0.7912,-1.0225,3.0484,-14.2449,,0.3864,-1.3195,,-3.8947,-2.4064,,2.8728,-6.7213,-5.1975,-7.326,20.2607,,-0.3092,,8.078,-2.3661,-2.3394,-6.8966,,-10.9238,,-11.6485,-1.4996,2.6675,0.8329,-8.9215,-4.3663,,-1.4584,-7.4819,-1.3793,-0.4228,10.1227,-18.3613,-10.4787,-0.6487,0.6416,11.2141,,-1.3807,-7.8717,-7.3377,-6.0174,-4.3761,-13.9487,,-11.0264,5.877,-3.318,-2.1597,-8.6076,-5.0526,11.1801,,,-1.5484,-0.4931,,7.2314,-10.7509,-1.8318,-6.8107,7.1135,4.828,-1.5314,0.7674,-1.8353,,-27.601,35.4535,,,49.8957,-13.9574,-3.2982,11.7166,7.3086,,-1.1444,2.5803,6.2598,-3.6058,-0.6098,,-3.6697,11.6432,-10.101,-19.8806,-0.7634,18.75,-5.1254,-1.0506,-8.5769,7.3152,,-3.2787,-2.2936,4.4843,-17.4383,-11.6071,-6.4478,-16.3701,-2.7925,,,6.5749,-4.5662,-1.5415,,-6.7545,,3.937,-0.1401,1.1765,-10.3641,1.7212,-0.3571,-1.1111,,,-7.0552,-1.1026
11/14/2014,-2.2546,-4.124,-4.7763,-1.6037,4.5945,0.3174,-3.1393,1.7699,-3.9593,-2.6056,-1.2633,2.0344,-1.914,0.9216,2.2073,11.858,0.3407,0.9822,-0.5747,9.9125,-0.3606,-5.9683,-1.9863,,-14.4597,-0.0827,-4.6064,2.0974,-0.488,1.8299,4.4274,-5.8652,-5.7999,-6.2626,2.2442,-3.3382,1.4017,-8.4711,-3.9153,16.6528,8.3943,-5.6967,-5.0958,,-2.9938,7.1376,,-4.5656,2.4019,-6.3596,2.418,0.813,,-4.9318,,-8.3763,8.0357,-2.4767,-5.1852,,-7.288,,-5.8756,1.4423,1.711,-4.671,1.4367,-0.2828,-7.8146,-12.1474,-4.647,-0.5245,-6.511,5.7799,10.9639,-3.2842,4.3843,-3.1876,-4.5833,,1.0151,-5.0633,5.1156,1.8113,5.5347,18.4346,,6.5764,-2.7182,-0.8448,-4.8255,4.1551,1.8847,17.8771,,,-0.7208,1.5857,,-4.6243,-3.6807,0.1696,17.2883,-7.8757,9.2689,-5.0078,2.1002,-21.6271,,-4.2162,17.2826,,,-19.4087,38.1306,-1.6371,3.1707,22.1622,,-2.0481,-5.6241,-13.1075,9.9751,4.2945,,-2.8571,2.5231,5.0562,5.5142,0,2.5263,-2.5287,-1.5926,-3.0303,1.4758,,11.6102,6.338,18.4549,11.9626,6.6667,-2.381,4.8936,-0.0991,,,-7.4605,2.6316,-3.3549,,-0.9717,,-3.7879,-8.1346,-1.1628,-4.0625,-5.9222,9.2294,0.7491,,,-0.33,-2.9326
11/21/2014,3.9885,-1.4501,-0.6155,3.2534,2.543,3.9258,2.9529,3.2192,0.0539,1.1973,3.5969,3.6867,4.2138,9.5687,-2.5606,3.7475,-0.1273,3.2209,1.7341,3.938,-1.6888,1.7754,4.7531,6.4293,13.4469,-0.4192,5.5442,7.6302,4.9857,0.1586,-4.9463,-11.4593,-4.7423,5.2016,4.3898,1.3664,1.7971,5.1919,5.9463,12.8242,6.1234,-2.6122,5.4075,,2.9356,-8.2021,,2.4617,-9.0389,-0.2342,0.7151,-0.448,,2.6427,3.7273,5.7665,4.8406,4.2048,-25.7813,,5.5933,,-1.4007,-1.5798,1.9315,7.3797,-1.7597,-9.1167,-6.25,5.4355,-0.6329,22.4077,2.3467,3.6866,3.9701,-2.0897,-5.3619,8.2785,-8.9956,,6.7221,-4,3.0667,5.2131,37.922,-0.5703,,0.4667,5.8824,-11.1821,-3.3441,-1.0638,-1.5778,6.951,,,-2.1782,3.0244,,-16.7677,2.531,6.5199,16.9317,5.4067,6.0063,15.6843,-1.6727,6.1251,,-2.7278,2.0389,,,15.9689,-5.7644,0.5548,-2.8369,3.3628,,-9.2727,3.6208,-1.6949,-3.4014,0.7353,,2.1786,11.977,10.6952,47.1045,0.7692,1.1294,6.4858,0,-0.0856,11.6343,,5.467,-7.947,34.058,19.4491,-3.4091,0.8986,-4.6653,5.4536,,,-2.1705,0.9324,2.2628,,4.1035,,-7.0866,9.4656,0.2206,-0.3257,-1.7986,6.1526,-2.0446,,,-2.3179,1.8976
11/28/2014,5.0739,-0.2585,1.3639,1.5355,2.6798,4.5385,2.7229,5.0547,5.8169,2.0312,4.5322,1.6707,-1.1126,-2.4382,4.1093,12.3007,1.7,2.3944,-5.6818,1.6686,2.8221,9.6271,5.0651,1.487,-5.9377,1.4957,-0.1937,13.6333,4.3597,5.1715,10.3249,-2.0988,-7.1931,-1.134,-1.9253,1.4368,1.1407,6.0622,4.2308,6.2948,3.479,7.1249,0,,2.8154,1.508,,9.8821,-0.5031,3.0516,5.8605,11.1611,,7.6923,-0.745,7.1809,-0.2252,5.3536,7.3684,,8.3035,,3.5516,1.2039,5.4401,1.419,-0.0874,5.3054,5.2107,0.2713,3.949,13.855,4.3639,30.5397,11.226,1.6452,5.8546,1.9114,-1.1516,,3.7338,3.4722,0.194,0.5505,-1.5267,6.7139,,-0.0516,3.3333,2.8177,0.558,11.0215,2.2664,2.8065,,,-3.0364,-1.2311,,22.5728,4.6467,3.5771,3.8589,17.3608,10.9841,10.5576,7.908,-0.1215,,3.6966,-1.7075,,,0.4838,-2.2036,-0.5517,13.6253,0.3425,,-3.006,1.6258,6.0345,6.338,-1.3139,,11.6205,9.2308,3.3816,-2.6404,12.9771,-3.2995,1.4396,-0.944,2.8706,-9.3052,,2.8798,0.4796,-0.5405,-15.5835,4.7059,5.0891,-1.9149,3.5731,,,0,8.545,12.522,,3.5133,,-3.3898,-2.7894,5.5759,-0.3268,-4.3956,2.3957,0.5693,,,-1.3559,5.7339
12/5/2014,0.387,4.2564,10.7836,2.3774,1.7111,-0.4633,-0.5186,-0.3412,0.0594,1.9035,0.5127,0.6882,-0.933,4.5256,0.7171,1.1591,0.0418,-3.0701,-15.0602,1.8729,0.4773,-1.3028,4.3187,1.0073,3.9543,-1.9649,8.4405,-2.5795,-1.9769,-3.4621,-1.7469,7.293,-0.0626,-7.4329,-5.7988,-2.8475,-7.6531,10.6474,-2.173,5.1681,-3.403,2.1127,3.6127,,5.2276,0.4643,,-17.3267,-10.8091,-1.5945,0.7452,-1.8623,,-10.1535,15.585,22.3325,1.0158,11.149,-8.8235,,-14.3424,,4.2947,6.6614,1.4493,3.2922,-2.0988,-5.8425,4.6613,-1.9242,23.1005,6.1791,4.6067,1.216,-3.0459,-2.9309,-4.0143,9.2072,4.8544,,1.4085,0,3.5507,1.6425,-13.9535,18.6848,,-0.2582,10.6989,0.758,-3.1632,5.8111,1.7297,4.3103,,,16.0056,16.2991,,-3.6634,-4.9954,-5.6025,2.3001,22.6373,3.2244,-4.5315,0.98,5.5353,,-0.3688,-1.5154,,,12.8889,15.0738,0.4161,-0.2141,19.9659,,-8.1612,7.0678,1.626,-4.8565,-0.8876,,-1.8147,0.4024,5.1402,-9.9112,-6.7568,-9.4488,5.786,-5.2417,18.6172,5.472,,16.3051,1.9093,-1.087,-13.4934,2.3408,-3.632,-5.2061,-3.4044,,,-3.8035,-6.383,10.6145,,-6.1258,,4.386,15.495,0.2085,8.8525,-23.1801,1.8868,24.5283,,,-1.5464,4.0788
12/12/2014,0.3154,-0.4398,1.062,-2.783,-1.6043,-0.7247,-2.9489,-8.7143,0.5087,-5.896,1.4859,-0.637,-10.6648,-5.3904,-7.4232,6.9608,-4.1353,0.677,-0.7092,18.1198,-2.8504,1.2193,4.3806,2.9465,25.55,3.6188,104.1601,-5.7574,-3.3866,14.1892,4.7498,8.0313,-4.1423,2.8005,-0.7266,-2.2997,-7.0951,-18.6971,-3.9257,12.7712,-3.3531,-2.6054,4.6025,,-4.461,-2.9205,,-9.4311,-1.4174,-7.5231,-3.7198,8.8284,,-8.2129,10.7334,-1.4199,-2.5698,1.433,-8.6022,,3.3179,,-2.831,-1.487,14.2857,2.7888,-1.2059,-3.2374,-1.7397,-1.5021,25.784,-3.2067,-4.2683,6.3431,11.2087,-17.3051,9.4796,-5.0742,3.0556,,-3.8272,-1.6779,-5.5486,3.9631,-2.7027,-0.1598,,6.1351,-2.7683,9.4329,7.106,4.8055,-4.6759,-2.2039,,,-5.2789,-3.2976,,4.0082,-2.0448,3.4146,2.6634,-7.5541,-1.0412,-4.2907,-8.7975,0.5764,,-2.2825,1.8578,,,-16.3714,-10.3309,-1.9337,2.5751,-0.9246,,-4.4994,-22.2792,-1.6,12.993,1.6418,,-14.5914,-9.2852,0,-1.3136,-14.4928,68.4058,9.8039,0.3592,28.9326,-4.0208,,1.2635,-8.4309,-10.989,8.4211,5.398,-6.9724,28.1465,-7.0959,,,4.6129,2.2727,12.8687,,45.7672,,-3.3613,2.7329,31.7614,8.4337,0,-0.0741,-2.7273,,,0.5236,8.7286
12/19/2014,2.3496,4.1487,4.6968,3.4279,2.6895,2.9536,3.0765,7.8582,0.2952,1.4072,2.535,1.4179,1.9845,8.2154,2.368,0.616,2.7015,3.2388,-5,4.4448,17.3594,0.2787,1.3989,5.6803,-2.2084,0.8167,0.7888,2.5155,7.562,11.4702,-7.711,2.7017,13.7555,16.6345,-3.0106,3.2923,11.205,12.9885,6.1509,0.0502,9.2666,5.7435,-1.4,,8.6311,-0.3808,,18.7328,0.8627,18.398,3.6878,21.4177,,-5.4402,-5.2777,0,2.1789,3.4645,0.9265,,13.6669,,7.1807,1.8868,1.45,3.5142,-3.1646,11.8494,-9.6317,-2.5521,12.9402,-1.4724,16.2067,16.9905,-6.5119,8.8828,41.0866,-3.6184,22.8212,,0.5135,11.6041,7.1947,0.5922,4.6296,2.1878,,10.5854,10.3147,12.4273,6.4205,-2.1834,2.8986,2.1127,,,5.9531,2.6428,,36.4625,10.9344,-3.695,16.341,-21.3839,1.4029,12.3844,7.8418,1.1461,,-5.9975,-0.2211,,,9.2585,7.003,0.9859,2.3013,-2.5844,,11.6608,10.6169,26.0163,31.6222,10.1322,,12.9841,1.3255,8.4444,4.9362,-0.8475,31.1532,3.7594,3.4359,-0.6264,-10.2703,,12.24,2.046,0.6173,5.0309,3.6458,4.524,28.5714,8.6495,,,14.0157,26,1.4677,,-7.078,,0.8696,6.7715,12.1579,-13.6111,32.1696,21.7939,-4.3614,,,10.9375,-3.7477
12/26/2014,-3.2685,-13.5178,-5.0656,-3.9431,-3.3112,-3.8642,-0.9317,0.1565,-0.4121,-1.079,-2.4616,-1.7764,-2.706,-1.9701,-1.4672,-1.5438,0.1697,-1.2055,0,-2.2123,0.5208,-2.7896,-3.7902,1.625,0.8399,1.1298,-2.1848,-2.9637,0.1098,-7.0233,-3.0215,-0.6886,-0.581,-8.9293,-2.9902,-2.5618,-2.8427,-4.3294,0.2192,-4.3387,4.1399,-6.0268,1.0818,39.2286,-5.1775,1.2232,,-0.7889,6.6287,1.6913,-1.0162,19.1383,,5.3747,-0.5827,-2.2634,-2.9181,-2.5358,6.0761,,-1.2484,,0.6315,3.1111,-8.4771,-0.9985,-5.5089,-0.457,22.884,3.8007,-1.1563,1.868,-6.3946,5.562,3.7132,-8.0581,0.3008,1.3652,-2.4872,,2.1392,-7.3394,-3.4175,-0.2575,-11.5044,-3.7859,,-6.8372,-3.3733,-3.0103,11.815,-0.6696,2.8711,-0.1379,,,13.3293,-1.6611,,-6.0101,7.5717,22.5306,2.9829,-10.1425,-1.47,-0.2742,10.8323,-4.8725,,4.9698,0.7016,,,-0.5027,-9.7818,-2.7894,25.5624,0.2948,,-1.2658,-0.1556,7.6129,2.0281,4.4,,-6.8548,5.2326,-6.1475,-3.5941,10.2564,-2.9659,1.3587,17.7163,-7.6185,2.1084,,-9.3965,-14.2857,-0.6135,-3.4454,-0.8375,1.5504,-7.3611,0,,7.7896,-1.105,-2.4691,-5.8564,,-4.7526,,7.7586,-1.5855,1.4078,-6.7524,9.6226,6.4516,8.9577,,,2.0344,-4.1915
1/2/2015,0.15,1.1942,-0.1139,-2.184,-0.8029,-0.1759,-1.4772,-2.1701,3.9355,-0.472,0.6992,-1.8179,1.6875,0.9009,-1.8733,4.704,-1.0165,-3.1982,24.0602,-3.2679,2.9016,-0.1532,-1.8279,-3.567,12.1784,-3.6256,1.4113,-0.3941,-2.5969,0.3074,-2.2758,1.2978,2.421,5.3109,2.8035,3.4852,-0.2607,0.6502,-1.3805,-4.0811,-3.7823,1.346,3.5452,-0.985,-2.0948,1.4539,,-4.8176,-1.738,2.079,-2.4275,7.9927,,7.3276,0.6593,1.6842,-4.9711,4.2362,1.4423,,-7.7179,,-5.5662,27.227,-4.685,2.1432,-0.6917,-7.429,0.8929,-1.6,2.1269,5.2567,3.8386,1.3904,-5.5309,7.8933,-2.5195,1.5993,-10.9527,,-0.5939,5.6106,2.3271,4.0207,13,11.886,,-0.1184,-0.1874,-1.9399,0.4047,7.4157,-0.8952,0.6906,,,-7.3312,0,,-2.3883,1.1245,-2.8648,-1.0686,-5.5037,9.7411,9.125,-2.3611,-0.7743,,0.3839,4.4921,,,-3.6449,3.9782,2.5825,20.0326,4.482,,-0.4274,-1.299,-3.4772,-0.3823,-0.2554,,-1.8398,-4.2818,4.3668,0.932,14.7287,-6.5729,2.1448,2.8219,2.3435,12.5369,,-0.1461,4.9708,1.8519,0.087,-2.7027,-2.2901,2.2489,5.3538,,7.2736,1.8156,10.4882,-4.4407,,4.3746,,13.6,-1.0357,5.9232,13.7931,-2.7539,4.1166,11.3602,,,18.2515,1.2658
1/9/2015,0.1321,7.6915,0.0965,-2.6018,0.2146,-2.3454,5.0588,-0.9051,-0.6988,-1.2487,1.7468,4.0572,-6.1309,11.8475,-1.0035,9.7599,-3.0809,0.9943,6.6667,17.3624,1.712,3.6105,7.1268,8.0782,30.5725,0.3718,13.5547,1.4837,-7.5103,23.8616,12.8916,3.6329,-5.9502,16.5086,12.1216,-1.1374,-7.0578,14.7028,8.0527,16.7274,9.627,11.6406,-1.1628,12.4767,6.3837,2.2706,,5.8968,18.5034,42.8717,2.6962,-0.7037,,-6.6265,23.3624,-3.3126,6.5693,-3.712,1.2864,,-7.4261,,10.0838,2.7668,9.661,3.8756,20.597,7.89,40.5815,1.5635,-2.5686,2.6713,-2.5689,-10.1047,7.5274,-11.8063,6.2154,2.6512,-0.5897,,12.8616,-2.5,7.7882,-3.8298,-4.4248,8.9983,,8.0588,-0.3756,13.7488,3.9409,1.8828,3.6132,-2.7435,,,-3.4718,1.1824,,7.4191,0.8237,-14.8148,-3.61,15.9921,-3.6385,-5.5899,-0.6739,2.9412,,4.2065,-1.8249,,,-4.9813,9.2273,-1.8182,5.8345,-3.3755,,1.824,-15.662,4.8447,-5.6025,-3.201,,2.4256,-0.2165,-8.3682,3.8023,-4.7297,-11.6966,2.6247,-3.6021,-3.6232,20.5767,,6.8461,51.2535,-4.5455,0,9.5486,-5.0781,3.2258,15.5104,,38.8889,-3.7037,-8.0196,5.1373,,3.0779,,2.1127,8.0233,12.6256,-2.4242,4.0708,2.1417,6.0403,,,17.5097,11.6886
1/16/2015,7.1611,-1.4676,3.0408,1.7338,-0.5717,3.2625,-5.6366,0.2865,0.5319,-2.0785,6.0461,-1.0483,2.7009,7.4609,1.9655,-3.5521,5.0331,9.3721,-5.6818,-3.9994,-0.7921,-0.5232,-2.0677,-1.5736,4.4478,1.3946,-4.6608,-0.9097,1.827,11.2407,4.5432,14.4115,0.4267,-1.4798,-4.2786,-0.4333,5.4688,-14.3951,2.6039,3.286,-1.3538,7.2778,2.7451,-7.6101,-10.0231,-1.0373,,-6.8677,-0.1722,5.6308,5.3148,-3.739,,-13.19,1.7109,-3.8544,3.1963,-1.8943,0.9291,,-8.4891,,2.126,-12.967,2.9366,1.212,6.5594,98.5374,-7.3741,1.2315,4.3107,-7.6923,-5.3376,0.5219,1.4098,5.5492,-0.6373,1.2107,-6.7797,,2.5077,-5.7692,16.763,-1.1431,-5.5556,0.7788,,2.4786,4.6183,-2.087,-18.1818,-1.6427,-3.641,-12.2708,,,26.4741,-0.5008,,-0.5143,-8.0882,-4.7504,-6.0159,8.8085,-1.3278,-6.2606,0.2395,0,,3.9755,0.4647,,,-0.8672,-0.3091,-3.7037,-3.8462,2.1834,,-7.5869,-16.8227,5.4502,-4.2276,3.9683,,-2.6911,-7.4476,-0.9132,6.2271,-2.8369,-4.7213,-7.3316,2.669,4.1504,8.1522,,-23.3297,-0.4604,4.6032,-5.8261,7.9239,3.0178,4.4034,-9.8317,,-8.252,-12.2507,-17.0819,9.2876,,-8.1957,,-6.8966,-3.6598,2.6377,6.5217,1.0204,0.1613,-7.3418,,,-24.2826,-2.3954
1/23/2015,1.7076,4.7959,1.3551,0.871,2.8188,7.4213,7.2571,-3.1964,2.2058,1.5961,-1.7697,0.381,2.9646,-0.2714,6.4163,-0.4878,-1.0298,2.9839,-1.8072,2.7534,8.1836,-7.2938,-2.448,4.3965,-18.4975,0.3654,-2.915,-4.1311,13.2376,0.7309,-0.5168,-4.1741,10.0372,-1.9715,0.306,2.491,0.5037,0.6579,-1.4002,-6.5594,-11.9065,5.7404,1.6539,-17.6306,3.188,0.5333,,7.1749,0.6325,-6.4103,7.9651,-1.8786,,0.5367,-14.7912,58.3519,-5.1991,1.355,-2.8942,,0.2553,,-6.9648,19.4444,-13.0631,2.7471,-4.0263,0.9682,-2.0874,-4.7445,-4.2008,1.8382,1.1549,-0.3594,-5.9444,8.9431,1.516,-15.2313,-4.6364,,3.9413,-2.381,-7.3267,-5.1473,0.9804,2.2522,,6.4212,5.3153,-3.286,-8.8994,-1.2526,-2.7142,-1.2862,,,-7.4126,-1.2584,,-0.517,-2.3111,3.3812,1.7885,4.1064,-3.8688,1.9933,-10.5714,-2.1574,,-5.3529,-6.1733,,,-7.992,10.1619,0.1479,-1.6,8.1197,,-1.8244,3.7899,-1.1236,-10.1868,0.2545,,-0.2212,-2.1094,-1.3825,12.069,21.8978,-18.1349,-11.7755,-1.7331,-4.909,1.1055,,3.4286,-15.8187,-1.9727,-2.0314,8.2232,0.7989,15.5102,-4.9215,,-17.1988,2.5974,10.515,-5.2389,,-7.1972,,-5.1852,-8.9385,-3.6659,3.4985,-4.0404,-8.1052,10.6557,,,-6.2682,11.6878
1/30/2015,-3.8179,-0.6727,8.8468,-4.7244,-0.8448,-0.2378,-0.9992,-1.9554,-12.288,-0.0436,-0.5425,1.4952,-3.5294,3.4952,-3.5402,-1.3971,-2.612,-2.8699,14.7239,-3.8861,11.9004,0.4389,-4.5483,0.0383,-0.3266,-0.4069,-3.138,0.1368,0.9507,6.183,0.5431,0.6951,21.2778,11.2814,-3.2228,-0.2343,1.592,5.5948,0.9383,-6.2515,-1.8947,1.3572,-2.5031,3.5109,0.9588,4.1156,,5.2069,-7.2,2.956,0.7603,24.6831,,-1.4374,0.5106,0.7032,-0.8168,-6.5508,-0.6957,,-4.3294,,3.3702,2.5899,-2.9937,-5.0503,-2.0169,-0.6462,11.2543,3.0651,-3.4581,-7.4609,3.8281,5.4509,0.5861,-4.7761,-12.981,1.317,21.9256,,-4.1056,1.3937,-2.4038,-4.4829,-0.9709,-0.8853,,-3.9019,-5.4962,-5.4637,2.4855,13.1078,-3.4464,-2.6059,,,-2.2155,3.0586,,-4.6771,-7.3703,-8.9943,-2.5277,1.4651,-2.7122,-7.132,-3.2947,-4.0524,,1.4916,6.1244,,,5.2723,-7.1295,3.3973,-3.9295,-0.7905,,-3.1359,-4.0853,-10.7955,0.9452,2.0305,,10.4213,0.2394,-3.271,-5.8462,10.1796,3.8251,-1.6684,-1.0582,-11.3271,5.4672,,-0.5525,-5.2747,-1.548,-3.2045,5.9701,-3.6988,-3.1802,2.008,,2.4461,1.7405,-14.9515,-1.1165,,-4.6234,,5.4688,-4.7853,8.827,6.4789,-4.386,-3.2126,8.1481,,,-1.8663,1.3148
